Name,Course,Sector,Links
"KIT Tiptur - Kalpataru Institute of Technology, Tumkur",B.Tech Computer Science Engineering,Private,https://www.careers360.com/colleges/kalpataru-institute-of-technology-tumkur?icn=college_page&ici=clg_5131_college_listing_tuple
"KIT Tiptur - Kalpataru Institute of Technology, Tumkur",B.Tech Mechanical Engineering,Private,https://www.careers360.com/colleges/kalpataru-institute-of-technology-tumkur?icn=college_page&ici=clg_5131_college_listing_tuple
"KIT and KIM Technical Campus, Karaikudi",B.Tech Mechanical Engineering,Private,https://www.careers360.com/colleges/kit-and-kim-technical-campus-karaikudi?icn=college_page&ici=clg_3993_college_listing_tuple
"KIT and KIM Technical Campus, Karaikudi",M.Sc Electronic Media Integrated,Private,https://www.careers360.com/colleges/kit-and-kim-technical-campus-karaikudi?icn=college_page&ici=clg_3993_college_listing_tuple
"KITE Law College, Meerut",B.Ed,Private,https://www.careers360.com/colleges/kite-law-college-meerut?icn=college_page&ici=clg_53484_college_listing_tuple
"KJ Somaiya College of Physiotherapy, Mumbai",BHMS,Private,https://www.careers360.com/colleges/kj-somaiya-college-of-physiotherapy-mumbai?icn=college_page&ici=clg_7036_college_listing_tuple
"KK Vigyan and Vyavsaik Adhyayan Mahavidyalaya, Indore",MBA,Private,https://www.careers360.com/colleges/kk-vigyan-and-vyavsaik-adhyayan-mahavidyalaya-indore?icn=college_page&ici=clg_17238_college_listing_tuple
"KK Wagh College of Agricultural Biotechnology, Nashik",B.Sc Agriculture Hons,Private,https://www.careers360.com/colleges/kk-wagh-college-of-agricultural-biotechnology-nashik?icn=college_page&ici=clg_30841_college_listing_tuple
"KK Wagh College of Agriculture, Nashik",B.Sc Agriculture,Private,https://www.careers360.com/colleges/kk-wagh-college-of-agriculture-nashik?icn=college_page&ici=clg_30842_college_listing_tuple
"KK Wagh Institute of Engineering Education and Research, Nashik",BE Computer Science and Engineering,Private,https://www.careers360.com/colleges/kk-wagh-institute-of-engineering-education-and-research-nashik?icn=college_page&ici=clg_4082_college_listing_tuple
"KKC Institute of Technology and Engineering for Women, Chittoor",B.Tech Computer Science and Engineering,Private,https://www.careers360.com/colleges/kkc-institute-of-technology-and-engineering-for-women-chittoor?icn=college_page&ici=clg_3990_college_listing_tuple
"KKC Institute of Technology and Engineering for Women, Chittoor",B.Tech Mechanical Engineering,Private,https://www.careers360.com/colleges/kkc-institute-of-technology-and-engineering-for-women-chittoor?icn=college_page&ici=clg_3990_college_listing_tuple
"KKR and KSR Institute of Technology and Sciences, Guntur",BE Computer Science and Engineering,Private,https://www.careers360.com/colleges/kkr-and-ksr-institute-of-technology-and-sciences-guntur?icn=college_page&ici=clg_3989_college_listing_tuple
"KL University Guntur - Koneru Lakshmaiah Education Foundation, Guntur",BE Computer Engineering,Private,https://www.careers360.com/university/koneru-lakshmaiah-education-foundation-guntur?icn=college_page&ici=clg_33_college_listing_tuple
"KLE Deemed University - KLE Academy of Higher Education and Research, Belgaum",M.Com,Private,https://www.careers360.com/university/kle-academy-of-higher-education-and-research-belgaum?icn=college_page&ici=clg_751_college_listing_tuple
"KLE Society's College of Arts and Commerce, Gadag",B.Sc Home Science,Private,https://www.careers360.com/colleges/kle-societys-college-of-arts-and-commerce-gadag?icn=college_page&ici=clg_15465_college_listing_tuple
"KLE Society's College of Commerce, BVB Campus, Hubli",B.Ed,Private,https://www.careers360.com/colleges/kle-societys-college-of-commerce-bvb-campus-hubli?icn=college_page&ici=clg_51238_college_listing_tuple
"KLE Society's College of Commerce, BVB Campus, Hubli",BA,Private,https://www.careers360.com/colleges/kle-societys-college-of-commerce-bvb-campus-hubli?icn=college_page&ici=clg_51238_college_listing_tuple
"KLE Society's College of Commerce, Belagavi",BA,Private,https://www.careers360.com/colleges/kle-societys-college-of-commerce-belagavi?icn=college_page&ici=clg_30730_college_listing_tuple
"KLE Society's Smt Chanabasamma Ishwarappa Munavalli Polytechnic, Hubballi",Diploma in Mechanical Engineering,Private,https://www.careers360.com/colleges/kle-societys-smt-chanabasamma-ishwarappa-munavalli-polytechnic-hubballi?icn=college_page&ici=clg_28013_college_listing_tuple
"KLE'S Institute of Nursing Sciences, Ankola",B.Sc Agriculture,Private,https://www.careers360.com/colleges/kles-institute-of-nursing-sciences-ankola?icn=college_page&ici=clg_30684_college_listing_tuple
"KLR College of Business Management, Paloncha",MBA,Private,https://www.careers360.com/colleges/klr-college-of-business-management-paloncha?icn=college_page&ici=clg_7283_college_listing_tuple
"KLR College of Engineering and Technology, Palwancha",B.Tech Artificial Intelligence,Private,https://www.careers360.com/colleges/klr-college-of-engineering-and-technology-palwancha?icn=college_page&ici=clg_3988_college_listing_tuple
"KLS IMER Belgaum - KLS Institute of Management Education and Research, Belgaum",MBA,Private,https://www.careers360.com/colleges/kls-institute-of-management-education-and-research-belgaum?icn=college_page&ici=clg_5441_college_listing_tuple
"KLS Nawada - Kanhai Lal Sahu College, Nawada",BCA,Public/Govt,https://www.careers360.com/colleges/kanhai-lal-sahu-college-nawada?icn=college_page&ici=clg_15639_college_listing_tuple
"KLS Polytechnic College, Bijnor",Diploma in Veterinary and Livestock Development,Private,https://www.careers360.com/colleges/kls-polytechnic-college-bijnor?icn=college_page&ici=clg_28636_college_listing_tuple
"KLS Vishwanathrao Deshpande Rural Institute of Technology, Haliyal",B.Tech Computer Science and Engineering,Private,https://www.careers360.com/colleges/kls-vishwanathrao-deshpande-rural-institute-of-technology-haliyal?icn=college_page&ici=clg_3987_college_listing_tuple
"KLSD College of Pharmacy, Mainpuri",B.Pharma,Private,https://www.careers360.com/colleges/klsd-college-of-pharmacy-mainpuri?icn=college_page&ici=clg_26057_college_listing_tuple
"KMC College of Nursing, Tiruchirappalli",B.Sc Agriculture Hons,Private,https://www.careers360.com/colleges/kmc-college-of-nursing-tiruchirappalli?icn=college_page&ici=clg_29642_college_listing_tuple
"KMC College of Nursing, Tiruchirappalli",B.Ed,Private,https://www.careers360.com/colleges/kmc-college-of-nursing-tiruchirappalli?icn=college_page&ici=clg_29642_college_listing_tuple
"KMC Manipal - Kasturba Medical College, Manipal",BA LLB Integrated,Private,https://www.careers360.com/colleges/kasturba-medical-college-manipal?icn=college_page&ici=clg_6440_college_listing_tuple
"KMCT College of Architecture, Manassery",MBA,Private,https://www.careers360.com/colleges/kmct-college-of-architecture-manassery?icn=college_page&ici=clg_5344_college_listing_tuple
"KMCT College of Architecture, Manassery",B.Tech Electrical and Electronics Engineering,Private,https://www.careers360.com/colleges/kmct-college-of-architecture-manassery?icn=college_page&ici=clg_5344_college_listing_tuple
"KMCT College of Engineering, Kozhikode",B.Tech Electronics and Communication Engineering,Private,https://www.careers360.com/colleges/kmct-college-of-engineering-kozhikode?icn=college_page&ici=clg_3985_college_listing_tuple
"KMCT College of Teacher Education, Kozhikode",B.Com Co-operation,Private,https://www.careers360.com/colleges/kmct-college-of-teacher-education-kozhikode?icn=college_page&ici=clg_29066_college_listing_tuple
"KMCT College of Teacher Education, Kozhikode",B.Ed,Private,https://www.careers360.com/colleges/kmct-college-of-teacher-education-kozhikode?icn=college_page&ici=clg_29066_college_listing_tuple
"KMEA College of Arts and Science, Ernakulam",B.Com Co-operation,Private,https://www.careers360.com/colleges/kmea-college-of-arts-and-science-ernakulam?icn=college_page&ici=clg_29044_college_listing_tuple
"KMEA College of Arts and Science, Ernakulam",B.Com Cooperation,Private,https://www.careers360.com/colleges/kmea-college-of-arts-and-science-ernakulam?icn=college_page&ici=clg_29044_college_listing_tuple
"KMP College of Pharmacy, Ernakulam",Diploma in Automobile Engineering,Private,https://www.careers360.com/colleges/kmp-college-of-pharmacy-ernakulam?icn=college_page&ici=clg_26444_college_listing_tuple
"KMP Polytechnic, Ernakulam",D.Pharma,Private,https://www.careers360.com/colleges/kmp-polytechnic-ernakulam?icn=college_page&ici=clg_26446_college_listing_tuple
"KNM Government Degree College, Miryalaguda",BA English,Public/Govt,https://www.careers360.com/colleges/knm-government-degree-college-miryalaguda?icn=college_page&ici=clg_50173_college_listing_tuple
"KORM College of Engineering, Kadapa",B.Tech Mechanical Engineering,Private,https://www.careers360.com/colleges/korm-college-of-engineering-kadapa?icn=college_page&ici=clg_4032_college_listing_tuple
"KORM College of Engineering, Kadapa",B.Tech Information Technology,Private,https://www.careers360.com/colleges/korm-college-of-engineering-kadapa?icn=college_page&ici=clg_4032_college_listing_tuple
"KPC Medical College and Hospital, Jadavpur",BE Computer Engineering,Private,https://www.careers360.com/colleges/kpc-medical-college-and-hospital-jadavpur?icn=college_page&ici=clg_7575_college_listing_tuple
"KPMSOL Mumbai - Kirit P Mehta School of Law, Mumbai",B.Com Computer Applications,Private,https://www.careers360.com/colleges/kirit-p-mehta-school-of-law-mumbai?icn=college_page&ici=clg_20253_college_listing_tuple
"KPR College of Arts Science and Research, Coimbatore",B.Pharma,Private,https://www.careers360.com/colleges/kpr-college-of-arts-science-and-research-coimbatore?icn=college_page&ici=clg_32180_college_listing_tuple
"KPR College of Arts Science and Research, Coimbatore",BA,Private,https://www.careers360.com/colleges/kpr-college-of-arts-science-and-research-coimbatore?icn=college_page&ici=clg_32180_college_listing_tuple
"KR Academy, Dewas",B.Ed,Private,https://www.careers360.com/colleges/kr-academy-dewas?icn=college_page&ici=clg_29197_college_listing_tuple
"KR Bellad Arts and Commerce College, Mundargi",B.Com,Private,https://www.careers360.com/colleges/kr-bellad-arts-and-commerce-college-mundargi?icn=college_page&ici=clg_15473_college_listing_tuple
"KR College of Education, Dindigul",BA Economics Hons,Private,https://www.careers360.com/colleges/kr-college-of-education-dindigul?icn=college_page&ici=clg_45996_college_listing_tuple
"KR Pandav Mahavidyalaya, Nagpur",B.Ed,Private,https://www.careers360.com/colleges/kr-pandav-mahavidyalaya-nagpur?icn=college_page&ici=clg_51502_college_listing_tuple
"KR Pandav Mahavidyalaya, Nagpur",Diploma in Medical Imaging Technology,Private,https://www.careers360.com/colleges/kr-pandav-mahavidyalaya-nagpur?icn=college_page&ici=clg_51502_college_listing_tuple
"KR School of Nursing, Bengaluru",BNYS,Private,https://www.careers360.com/colleges/kr-school-of-nursing-bengaluru?icn=college_page&ici=clg_30685_college_listing_tuple
"KRK Government Degree College, Addanki",B.Com,Public/Govt,https://www.careers360.com/colleges/krk-government-degree-college-addanki?icn=college_page&ici=clg_14713_college_listing_tuple
"KSHM Arts and Science College, Edathanattukara",D.El.Ed,Private,https://www.careers360.com/colleges/kshm-arts-and-science-college-edathanattukara?icn=college_page&ici=clg_51527_college_listing_tuple
"KSK College of Elementary Education, Guntur",B.Com,Private,https://www.careers360.com/colleges/ksk-college-of-elementary-education-guntur?icn=college_page&ici=clg_20257_college_listing_tuple
"KSRM College of Management Studies, Kadapa",B.Ed,Private,https://www.careers360.com/colleges/ksrm-college-of-management-studies-kadapa?icn=college_page&ici=clg_18267_college_listing_tuple
"KTR Women's College, Gudivada",B.Sc Chemistry,Public/Govt,https://www.careers360.com/colleges/ktr-womens-college-gudivada?icn=college_page&ici=clg_28658_college_listing_tuple
"KV Patel College of Agriculture, Shahada",BBA,Private,https://www.careers360.com/colleges/kv-patel-college-of-agriculture-shahada?icn=college_page&ici=clg_51422_college_listing_tuple
"KVG Ayurveda Medical College and Hospital, Sullia",BAMS,Private,https://www.careers360.com/colleges/kvg-ayurveda-medical-college-and-hospital-sullia?icn=college_page&ici=clg_30686_college_listing_tuple
"KVM College of Education, Rohtak",B.Ed,Private,https://www.careers360.com/colleges/kvm-college-of-education-rohtak?icn=college_page&ici=clg_50281_college_listing_tuple
"KVR Government College for Women, Kurnool",B.Com,Public/Govt,https://www.careers360.com/colleges/kvr-government-college-for-women-kurnool?icn=college_page&ici=clg_14714_college_listing_tuple
"Ka So Ka Polytechnic College, Ariyalur",Diploma in Civil Engineering,Private,https://www.careers360.com/colleges/ka-so-ka-polytechnic-college-ariyalur?icn=college_page&ici=clg_26841_college_listing_tuple
"Kabiguru Rabindranath College of Education, Cooch Behar",B.Sc Environmental Studies,Private,https://www.careers360.com/colleges/kabiguru-rabindranath-college-of-education-cooch-behar?icn=college_page&ici=clg_21247_college_listing_tuple
"Kabisurya Baladev Vigyan Mahavidyalaya, Ganjam",B.Ed,Private,https://www.careers360.com/colleges/kabisurya-baladev-vigyan-mahavidyalaya-ganjam?icn=college_page&ici=clg_29240_college_listing_tuple
"Kadambini Pal Women's College, Jajpur",B.Sc Nursing,Public/Govt,https://www.careers360.com/colleges/kadambini-pal-womens-college-jajpur?icn=college_page&ici=clg_50950_college_listing_tuple
"Kadambini Pal Women's College, Jajpur",B.Sc B.Ed,Public/Govt,https://www.careers360.com/colleges/kadambini-pal-womens-college-jajpur?icn=college_page&ici=clg_50950_college_listing_tuple
"Kakaraparti Bhavnarayana College, Vijayawada",B.Com Computer Applications,Private,https://www.careers360.com/colleges/kakaraparti-bhavnarayana-college-vijayawada?icn=college_page&ici=clg_14715_college_listing_tuple
"Kalaguru Bishnu Rabha Degree College, Udalguri",BA,Private,https://www.careers360.com/colleges/kalaguru-bishnu-rabha-degree-college-udalguri?icn=college_page&ici=clg_47580_college_listing_tuple
"Kalasalingam Academy of Research and Education, Virudhunagar",M.Ed,Private,https://www.careers360.com/university/kalasalingam-academy-of-research-and-education-virudhunagar?icn=college_page&ici=clg_215_college_listing_tuple
"Kalasalingam Academy of Research and Education, Virudhunagar",B.Tech Mechanical Engineering,Private,https://www.careers360.com/university/kalasalingam-academy-of-research-and-education-virudhunagar?icn=college_page&ici=clg_215_college_listing_tuple
"Kalasalingam Institute of Technology, Virudhunagar",B.Tech Civil Engineering,Private,https://www.careers360.com/colleges/kalasalingam-institute-of-technology-virudhunagar?icn=college_page&ici=clg_4049_college_listing_tuple
"Kalawati Ayurvedic Medical College and Research Center, Kasganj",BA,Private,https://www.careers360.com/colleges/kalawati-ayurvedic-medical-college-and-research-center-kasganj?icn=college_page&ici=clg_52147_college_listing_tuple
"Kalindi College of Education, Raipur",B.Ed,Private,https://www.careers360.com/colleges/kalindi-college-of-education-raipur?icn=college_page&ici=clg_22093_college_listing_tuple
"Kalindi College of Education, Raipur",BA Hindi Literature,Private,https://www.careers360.com/colleges/kalindi-college-of-education-raipur?icn=college_page&ici=clg_22093_college_listing_tuple
"Kalinga Institute of Engineering and Technology, Jajpur",M.Tech Computer Science and Technology,Private,https://www.careers360.com/colleges/kalinga-institute-of-engineering-and-technology-jajpur?icn=college_page&ici=clg_41382_college_listing_tuple
"Kalinga Institute of Engineering and Technology, Jajpur",Diploma in Fashion Designing,Private,https://www.careers360.com/colleges/kalinga-institute-of-engineering-and-technology-jajpur?icn=college_page&ici=clg_41382_college_listing_tuple
"Kalka Institute of Research and Advanced Studies, Delhi",BASLP,Private,https://www.careers360.com/colleges/kalka-institute-of-research-and-advanced-studies-delhi?icn=college_page&ici=clg_7017_college_listing_tuple
"Kalwan Education Society's Arts Commerce and Science College, Kalwan",B.Com,Private,https://www.careers360.com/colleges/kalwan-education-societys-arts-commerce-and-science-college-kalwan?icn=college_page&ici=clg_28789_college_listing_tuple
"Kalyan College of Nursing, Chandrapur",MBBS,Private,https://www.careers360.com/colleges/kalyan-college-of-nursing-chandrapur?icn=college_page&ici=clg_49632_college_listing_tuple
"Kamala Nehru Polytechnic for Women, Hyderabad",B.Sc Mathematics Tamil Medium,Public/Govt,https://www.careers360.com/colleges/kamala-nehru-polytechnic-for-women-hyderabad?icn=college_page&ici=clg_40510_college_listing_tuple
"Kamala Pandey Mahavidyalay, Basti",BA,Private,https://www.careers360.com/colleges/kamala-pandey-mahavidyalay-basti?icn=college_page&ici=clg_51620_college_listing_tuple
"Kamaraj College of Engineering and Technology, Virudhunagar",BE Mechanical Engineering,Private,https://www.careers360.com/colleges/kamaraj-college-of-engineering-and-technology-virudhunagar?icn=college_page&ici=clg_4038_college_listing_tuple
"Kamaraj College of Engineering and Technology, Virudhunagar",B.Tech Computer Science and Engineering,Private,https://www.careers360.com/colleges/kamaraj-college-of-engineering-and-technology-virudhunagar?icn=college_page&ici=clg_4038_college_listing_tuple
"Kamaraj College, Thoothukudi",B.Pharma,Public/Govt,https://www.careers360.com/colleges/kamaraj-college-thoothukudi?icn=college_page&ici=clg_7532_college_listing_tuple
"Kamaraj College, Thoothukudi",BA LLB Integrated,Public/Govt,https://www.careers360.com/colleges/kamaraj-college-thoothukudi?icn=college_page&ici=clg_7532_college_listing_tuple
"Kamarajar Polytechnic College, Cuddalore",B.Ed,Private,https://www.careers360.com/colleges/kamarajar-polytechnic-college-cuddalore?icn=college_page&ici=clg_41704_college_listing_tuple
"Kamargaon College, Golaghat",BA LLB,Public/Govt,https://www.careers360.com/colleges/kamargaon-college-golaghat?icn=college_page&ici=clg_15336_college_listing_tuple
"Kamineni Institute of Dental Sciences, Narketpally",BBA,Private,https://www.careers360.com/colleges/kamineni-institute-of-dental-sciences-narketpally?icn=college_page&ici=clg_5836_college_listing_tuple
"Kamineni Institute of Medical Sciences College of Nursing, Narketpally",B.Ed,Private,https://www.careers360.com/colleges/kamineni-institute-of-medical-sciences-college-of-nursing-narketpally?icn=college_page&ici=clg_29720_college_listing_tuple
"Kamla Arya Kanya PG College, Mirzapur",BHMCT,Private,https://www.careers360.com/colleges/kamla-arya-kanya-pg-college-mirzapur?icn=college_page&ici=clg_17335_college_listing_tuple
"Kamla Nehru Institute of Physical and Social Sciences, Management Institute, Sultanpur",Diploma in Civil Engineering,Private,https://www.careers360.com/colleges/kamla-nehru-institute-of-physical-and-social-sciences-management-institute-sultanpur?icn=college_page&ici=clg_28625_college_listing_tuple
"Kamla Nehru Vidhi Sansthan, Sultanpur",B.Ed,Private,https://www.careers360.com/colleges/kamla-nehru-vidhi-sansthan-sultanpur?icn=college_page&ici=clg_14780_college_listing_tuple
"Kamla Nehru institute of Management and Technology, Faculty of Pharmacy, Sultanpur",B.Tech Civil Engineering,Private,https://www.careers360.com/colleges/kamla-nehru-institute-of-management-and-technology-faculty-of-pharmacy-sultanpur?icn=college_page&ici=clg_27754_college_listing_tuple
"Kamla Nehru institute of Management and Technology, Sultanpur",B.Pharma,Private,https://www.careers360.com/colleges/kamla-nehru-institute-of-management-and-technology-sultanpur?icn=college_page&ici=clg_6683_college_listing_tuple
"Kamla Rai College, Gopalganj",BA,Public/Govt,https://www.careers360.com/colleges/kamla-rai-college-gopalganj?icn=college_page&ici=clg_27126_college_listing_tuple
"Kanad Institute of Engineering and Management Mankar, Durgapur",B.Tech Computer Science and Engineering,Private,https://www.careers360.com/colleges/kanad-institute-of-engineering-and-management-mankar-durgapur?icn=college_page&ici=clg_4035_college_listing_tuple
"Kanad Institute of Engineering and Management Mankar, Durgapur",B.Tech Artificial Intelligence and Data Science,Private,https://www.careers360.com/colleges/kanad-institute-of-engineering-and-management-mankar-durgapur?icn=college_page&ici=clg_4035_college_listing_tuple
"Kanak Manjari Institute of Pharmaceutical Sciences, Rourkela",B.Pharma,Private,https://www.careers360.com/colleges/kanak-manjari-institute-of-pharmaceutical-sciences-rourkela?icn=college_page&ici=clg_6661_college_listing_tuple
"Kanav Institute of Education, Bijnor",Diploma in Agricultural Technology,Private,https://www.careers360.com/colleges/kanav-institute-of-education-bijnor?icn=college_page&ici=clg_41617_college_listing_tuple
"Kanav Institute of Education, Bijnor",Diploma in Handloom and Textile Technology,Private,https://www.careers360.com/colleges/kanav-institute-of-education-bijnor?icn=college_page&ici=clg_41617_college_listing_tuple
"Kanchan Degree College, Raebareli",B.Ed,Private,https://www.careers360.com/colleges/kanchan-degree-college-raebareli?icn=college_page&ici=clg_51944_college_listing_tuple
"Kanchan Degree College, Raebareli",B.Sc,Private,https://www.careers360.com/colleges/kanchan-degree-college-raebareli?icn=college_page&ici=clg_51944_college_listing_tuple
"Kanchi Pallavan Engineering College, Kancheepuram",BE Computer Science and Engineering,Private,https://www.careers360.com/colleges/kanchi-pallavan-engineering-college-kancheepuram?icn=college_page&ici=clg_4034_college_listing_tuple
"Kanchi Pallavan Engineering College, Kancheepuram",BE Computer Science and Engineering,Private,https://www.careers360.com/colleges/kanchi-pallavan-engineering-college-kancheepuram?icn=college_page&ici=clg_4034_college_listing_tuple
"Kandhla College, Shamli",B.Com,Private,https://www.careers360.com/colleges/kandhla-college-shamli?icn=college_page&ici=clg_52952_college_listing_tuple
"Kanhaiya Lal Vishnu Charan Mahavidyalaya, Jalaun",D.El.Ed,Private,https://www.careers360.com/colleges/kanhaiya-lal-vishnu-charan-mahavidyalaya-jalaun?icn=college_page&ici=clg_24723_college_listing_tuple
"Kankavli College, Kankavli",BCA,Private,https://www.careers360.com/colleges/kankavli-college-kankavli?icn=college_page&ici=clg_14690_college_listing_tuple
"Kanpur Institute of Technology and Pharmacy, Kanpur",MBA,Private,https://www.careers360.com/colleges/kanpur-institute-of-technology-and-pharmacy-kanpur?icn=college_page&ici=clg_6684_college_listing_tuple
"Kanta College of Education, Chalwara",BBA,Private,https://www.careers360.com/colleges/kanta-college-of-education-chalwara?icn=college_page&ici=clg_16973_college_listing_tuple
"Kanya Mahavidyalaya, Bareilly",B.Com,Private,https://www.careers360.com/colleges/kanya-mahavidyalaya-bareilly?icn=college_page&ici=clg_24985_college_listing_tuple
"Kanyapur Polytechnic, Bardhaman",Diploma in Computer Science Technology,Public/Govt,https://www.careers360.com/colleges/kanyapur-polytechnic-bardhaman?icn=college_page&ici=clg_41541_college_listing_tuple
"Karam Chand Bhagat College, Ranchi",B.Ed,Public/Govt,https://www.careers360.com/colleges/karam-chand-bhagat-college-ranchi?icn=college_page&ici=clg_14612_college_listing_tuple
"Karavali Ayurvedic Medical College and Research Centre, Mangaluru",B.Ed,Private,https://www.careers360.com/colleges/karavali-ayurvedic-medical-college-and-research-centre-mangaluru?icn=college_page&ici=clg_49264_college_listing_tuple
"Karavali Ayurvedic Medical College and Research Centre, Mangaluru",B.Ed,Private,https://www.careers360.com/colleges/karavali-ayurvedic-medical-college-and-research-centre-mangaluru?icn=college_page&ici=clg_49264_college_listing_tuple
"Karimpur Anita Primary Teachers Training Institute, Nadia",B.Sc Biology,Private,https://www.careers360.com/colleges/karimpur-anita-primary-teachers-training-institute-nadia?icn=college_page&ici=clg_52020_college_listing_tuple
"Karmayogi Engineering College, Solapur",B.Tech Mechanical Engineering,Private,https://www.careers360.com/colleges/karmayogi-engineering-college-solapur?icn=college_page&ici=clg_4027_college_listing_tuple
"Karmayogi Engineering College, Solapur",MBA,Private,https://www.careers360.com/colleges/karmayogi-engineering-college-solapur?icn=college_page&ici=clg_4027_college_listing_tuple
"Karnal Institute of Technology and Management, Karnal",BE Mechanical Engineering,Private,https://www.careers360.com/colleges/karnal-institute-of-technology-and-management-karnal?icn=college_page&ici=clg_4026_college_listing_tuple
"Karnal Institute of Technology and Management, Karnal",Diploma in Civil Engineering,Private,https://www.careers360.com/colleges/karnal-institute-of-technology-and-management-karnal?icn=college_page&ici=clg_4026_college_listing_tuple
"Karnal Jagannath Singh Mahavidyalaya, Ambedkar Nagar",BA,Private,https://www.careers360.com/colleges/karnal-jagannath-singh-mahavidyalaya-ambedkar-nagar?icn=college_page&ici=clg_51092_college_listing_tuple
"Karnataka German Technical Training Institute, Kalaburagi",Diploma in Automobile Engineering,Public/Govt,https://www.careers360.com/colleges/karnataka-german-technical-training-institute-kalaburagi?icn=college_page&ici=clg_41078_college_listing_tuple
"Karpaga Vinayaga Institute of Management, Pudukkottai",BCA,Private,https://www.careers360.com/colleges/karpaga-vinayaga-institute-of-management-pudukkottai?icn=college_page&ici=clg_7446_college_listing_tuple
"Kartar Memorial College of Education, Hisar",B.Ed,Private,https://www.careers360.com/colleges/kartar-memorial-college-of-education-hisar?icn=college_page&ici=clg_19040_college_listing_tuple
"Karunya University - Karunya Institute of Technology and Sciences, Coimbatore",M.Lib.I.Sc,Private,https://www.careers360.com/university/karunya-institute-of-technology-and-sciences-coimbatore?icn=college_page&ici=clg_156_college_listing_tuple
"Kasegaon Education Society's Arts and Commerce College, Ashta",B.Com,Private,https://www.careers360.com/colleges/kasegaon-education-societys-arts-and-commerce-college-ashta?icn=college_page&ici=clg_28796_college_listing_tuple
"Kashmir University - University of Kashmir, Srinagar",MBBS,Public/Govt,https://www.careers360.com/university/university-of-kashmir-srinagar?icn=college_page&ici=clg_907_college_listing_tuple
"Kasturi Ram College of Higher Education, Delhi",BCA,Private,https://www.careers360.com/colleges/kasturi-ram-college-of-higher-education-delhi?icn=college_page&ici=clg_6422_college_listing_tuple
"Kathir College of Arts and Science, Coimbatore",B.Sc Nursing,Private,https://www.careers360.com/colleges/kathir-college-of-arts-and-science-coimbatore?icn=college_page&ici=clg_29591_college_listing_tuple
"Katihar Teachers Training College, Katihar",BHMS,Private,https://www.careers360.com/colleges/katihar-teachers-training-college-katihar?icn=college_page&ici=clg_18497_college_listing_tuple
"Kedar Faujdar Mahavidyalaya, Ghazipur",B.Ed,Private,https://www.careers360.com/colleges/kedar-faujdar-mahavidyalaya-ghazipur?icn=college_page&ici=clg_30184_college_listing_tuple
"Kedarnath Singh Memorial Trust Institute of Teachers Training, Sultanpur",BAMS,Private,https://www.careers360.com/colleges/kedarnath-singh-memorial-trust-institute-of-teachers-training-sultanpur?icn=college_page&ici=clg_24960_college_listing_tuple
"Kerala University - University of Kerala, Thiruvananthapuram",MBBS,Public/Govt,https://www.careers360.com/university/university-of-kerala-thiruvananthapuram?icn=college_page&ici=clg_886_college_listing_tuple
"Kerala University College of Teacher Education, Kayamkulam","BA Economics with Statistics, Mathematics and History",Public/Govt,https://www.careers360.com/colleges/kerala-university-college-of-teacher-education-kayamkulam?icn=college_page&ici=clg_29021_college_listing_tuple
"Keshav College of Pharmacy, Karnal",B.Pharma,Private,https://www.careers360.com/colleges/keshav-college-of-pharmacy-karnal?icn=college_page&ici=clg_21467_college_listing_tuple
"Keshav Memorial Institute of Management, Hyderabad",Diploma in Civil Engineering,Private,https://www.careers360.com/colleges/keshav-memorial-institute-of-management-hyderabad?icn=college_page&ici=clg_41484_college_listing_tuple
"Kewalramji Harde College of Agriculture, Chamorshi",B.Com,Public/Govt,https://www.careers360.com/colleges/kewalramji-harde-college-of-agriculture-chamorshi?icn=college_page&ici=clg_52088_college_listing_tuple
"Keystone Group of Institutions, Jhunjhunu",MBA,Private,https://www.careers360.com/colleges/keystone-group-of-institutions-jhunjhunu?icn=college_page&ici=clg_4008_college_listing_tuple
"Keystone Group of Institutions, Jhunjhunu",BE Mechanical Engineering,Private,https://www.careers360.com/colleges/keystone-group-of-institutions-jhunjhunu?icn=college_page&ici=clg_4008_college_listing_tuple
"Khader Memorial College of Engineering and Technology, Nalgonda",BE Computer Engineering,Private,https://www.careers360.com/colleges/khader-memorial-college-of-engineering-and-technology-nalgonda?icn=college_page&ici=clg_4006_college_listing_tuple
"Khader Memorial College of Engineering and Technology, Nalgonda",BE Electronics and Communication Engineering,Private,https://www.careers360.com/colleges/khader-memorial-college-of-engineering-and-technology-nalgonda?icn=college_page&ici=clg_4006_college_listing_tuple
"Khangchendzonga State University, Sikkim",MBA,Public/Govt,https://www.careers360.com/university/khangchendzonga-state-university-sikkim?icn=college_page&ici=clg_25486_college_listing_tuple
"Kharagpur Pharmaceutical Institute, Kharagpur",B.Pharma,Private,https://www.careers360.com/colleges/kharagpur-pharmaceutical-institute-kharagpur?icn=college_page&ici=clg_26386_college_listing_tuple
"Kharagpur Tribal Teachers' Training College, Kharagpur",B.Sc Nursing,Private,https://www.careers360.com/colleges/kharagpur-tribal-teachers-training-college-kharagpur?icn=college_page&ici=clg_21281_college_listing_tuple
"Khatu Shyam Mahavidyalaya, Dholpur",BA,Public/Govt,https://www.careers360.com/colleges/khatu-shyam-mahavidyalaya-dholpur?icn=college_page&ici=clg_29430_college_listing_tuple
